                     objid  nvote  spiral  elliptical  uncertain          ra       dec  petror90_r   expAB_r          u          g          r          i        u-g
5653   1237655742410195023     31       0           1          0  229.345669  4.213608    13.53158  0.710686  16.762090  14.854500  14.013750  13.619510   1.907590
5654   1237655742410260642     68       0           0          1  229.454889  4.162583    31.42090  0.570803  16.633420  14.460300  13.319580  12.751500   2.173120
5655   1237654605865812250     25       1           0          0  167.344122  5.044638    11.94758  0.199990  18.697550  17.586470  17.019020  16.746550   1.111080
5656   1237654605865943111     25       1           0          0  167.720338  5.090485    15.50321  0.723432  17.573810  16.086450  15.447740  15.105090   1.487360
5657   1237654606395277499     29       0           1          0  150.426505  4.842199    12.07319  0.838741  19.922540  17.994170  16.637190  16.156050   1.928370
5658   1237654606395343061     55       1           0          0  150.607771  4.836505    10.02989  0.676477  17.709330  16.228600  15.496900  15.104480   1.480730
5659   1237654606395998352     34       1           0          0  152.066779  4.915387    17.67026  0.328640  17.115750  15.360900  14.501030  14.047950   1.754850
5660   1237654606396588333     26       0           0          1  153.506248  4.998266    10.13305  0.867107  18.752710  17.522330  17.060980  16.789470   1.230380
5661   1237654606396653774     28       1           0          0  153.590926  5.069173    15.09427  0.330128  17.846180  16.080680  15.184930  14.700300   1.765500
5662   1237654606397243472     36       0           0          1  154.877250  5.011377    15.30927  0.370706  19.315670  17.367770  16.114460  15.472460   1.947900
5663   1237654606397833546     21       0           0          1  156.266301  5.071338    10.11995  0.901793  19.291780  17.317200  16.251360  15.789350   1.974580
5664   1237654606397833582     52       0           0          1  156.318910  5.083705    11.73874  0.664351  19.869480  17.758940  16.614470  16.151150   2.110540
5665   1237654606398292144     34       1           0          0  157.292616  5.139679    20.25356  0.715919  16.354840  15.024890  14.448680  14.120260   1.329950
5666   1237654606398816407     44       1           0          0  158.512545  5.317557    10.15798  0.360349  17.776510  16.441840  15.833320  15.504540   1.334670
5667   1237654606398881978     27       0           0          1  158.735807  5.315388    12.74156  0.594414  17.744550  16.555310  16.096440  15.855590   1.189240
5668   1237654606399209667     26       0           1          0  159.452334  5.244773    18.67392  0.836655  17.954870  16.024510  15.151170  14.736750   1.930360
5669   1237654606399275128     40       1           0          0  159.535839  5.341992    12.34889  0.588056  18.268700  16.392460  15.588760  15.204680   1.876240
5670   1237654606399340792     28       0           0          1  159.777581  5.209777    14.18503  0.609161  17.796930  15.744870  14.860630  14.451160   2.052060
5671   1237654606399340840     47       0           1          0  159.773680  5.326070    12.14795  0.885492  18.411220  16.567330  15.705070  15.282540   1.843890
5672   1237654606399406202     27       0           0          1  159.915072  5.173836    17.56334  0.675356  18.753030  16.804890  15.926460  15.532760   1.948140
5673   1237654606399471628     64       1           0          0  159.988623  5.289335    11.99746  0.848341  17.714940  16.020440  15.295100  14.904400   1.694500
5674   1237654606399537461     56       0           0          1  160.169765  5.365856    11.99471  0.797922  18.926450  17.647730  17.204810  16.912400   1.278720
5675   1237654606400389247     55       0           0          1  162.068986  5.389736    11.12780  0.926394  18.163650  16.410560  15.607920  15.230430   1.753090
5676   1237654606400389288     35       0           1          0  162.101148  5.269666    11.29235  0.765848  18.100250  16.146980  15.246700  14.836350   1.953270
5677   1237654606400585767     25       0           1          0  162.531976  5.451139    11.20976  0.684199  20.097450  17.766580  16.485580  15.979520   2.330870
5678   1237654606400585879     56       1           0          0  162.537093  5.327233    22.65467  0.315166  16.850310  15.464050  14.784020  14.429320   1.386260
5679   1237654606400913640     25       1           0          0  163.425370  5.290839    12.03236  0.652647  18.742140  17.700940  17.308990  17.118260   1.041200
5680   1237654606401568910     31       1           0          0  164.893853  5.344332    10.26876  0.184632  19.409140  17.628140  17.049470  16.731320   1.781000
5681   1237654606401961987     21       0           1          0  165.682317  5.381200    15.28767  0.808162  17.106370  15.273020  14.426520  14.028470   1.833350
5682   1237654606402093351     41       0           0          1  166.059691  5.458717    12.37131  0.812474  18.540750  17.491090  17.195520  17.013640   1.049660
5683   1237654606402289753     52       1           0          0  166.508128  5.545252    10.54958  0.445735  17.690000  16.421900  15.729090  15.344860   1.268100
5684   1237654606402486579     65       0           0          1  166.903002  5.560441    12.48226  0.484998  19.082960  17.986960  17.566420  17.325430   1.096000
5685   1237654606402551878     57       1           0          0  167.059689  5.454017    10.06036  0.181527  19.176350  17.537580  16.728170  16.248660   1.638770
5686   1237654606402551904     26       0           1          0  167.080340  5.545177    18.38616  0.626531  18.280850  16.396660  15.497760  15.085230   1.884190
5687   1237654606402617529     35       0           0          1  167.326852  5.445491    10.05043  0.905715  20.694740  18.646750  17.779850  17.359710   2.047990
5688   1237654606402814136     77       1           0          0  167.751572  5.498910    11.38923  0.218693  18.392020  17.344100  16.887610  16.629110   1.047920
5689   1237654606402814295     24       0           0          1  167.776487  5.486578    12.91745  0.600004  18.144190  16.912080  16.492860  16.274350   1.232110
5690   1237654606937850010     64       0           0          1  163.477031  5.714826    11.99804  0.867201  17.278560  16.122640  15.660460  15.373360   1.155920
5691   1237654606938046651     35       1           0          0  163.988261  5.732517    10.80525  0.216463  18.791740  17.100360  16.252400  15.789450   1.691380
5692   1237654606938570813     24       0           0          1  165.083531  5.808933    11.37760  0.776769  18.345470  16.442590  15.553280  15.119410   1.902880
5693   1237654606939422773     43       0           1          0  167.131756  5.825475    12.79492  0.778857  16.867830  15.117970  14.365550  14.006570   1.749860
5694   1237654879124848805     50       1           0          0  211.382696  3.569541    10.46874  0.269982  20.238000  17.917370  16.867340  16.348610   2.320630
5695   1237654879125176421     54       1           0          0  212.153931  3.422959    14.65811  0.421168  16.586980  15.207920  14.461450  13.980440   1.379060
5696   1237654879125242079     61       0           1          0  212.236195  3.403596    11.20201  0.820333  20.930560  18.839460  17.377250  16.848440   2.091100
5697   1237654879125831850     51       1           0          0  213.554976  3.470052    10.50582  0.572786  19.079350  17.167630  16.264450  15.859290   1.911720
5698   1237654879126028650     34       0           0          1  214.002245  3.419645    10.39916  0.844724  18.507210  17.581390  17.205220  16.985100   0.925820
5699   1237654879126225166     69       0           1          0  214.534352  3.309778    10.18199  0.640432  20.154690  18.150170  16.832140  16.306620   2.004520
5700   1237654879126487187     31       1           0          0  215.133447  3.465367    10.16585  0.621980  18.517960  16.918940  16.085170  15.716230   1.599020
5701   1237654879126618321     52       1           0          0  215.447093  3.392982    10.31316  0.808704  17.867640  16.528500  15.950620  15.617560   1.339140
5702   1237654879126945914     23       0           0          1  216.160215  3.260833    10.08130  0.454616  18.351530  16.350890  15.423030  15.002510   2.000640
5703   1237654879127011498     28       0           0          1  216.272920  3.233122    10.32992  0.765584  17.046220  15.333310  14.529860  14.141540   1.712910
5704   1237654879127077033     27       1           0          0  216.472103  3.321027    10.17677  0.473468  17.355010  16.245680  15.781800  15.520590   1.109330
5705   1237654879127404665     53       1           0          0  217.138794  3.262013    25.44242  0.249003  16.292220  14.418140  13.544590  13.132360   1.874080
5706   1237654879127666791     26       0           0          1  217.720290  3.268971    13.68452  0.615375  16.528030  15.148470  14.378870  13.969340   1.379560
5707   1237654879127863494     34       1           0          0  218.227864  3.215291    14.30271  0.617932  16.739670  15.620370  15.118900  14.868120   1.119300
5708   1237654879127929234     24       0           0          1  218.404104  3.241431    10.02156  0.348204  18.410940  17.327180  16.938260  16.710370   1.083760
5709   1237654879127994687     32       0           0          1  218.589877  3.174290    10.52862  0.916137  21.938240  18.935080  17.651950  17.167950   3.003160
5710   1237654879128256664     62       1           0          0  219.160485  3.193455    12.83492  0.593424  17.240430  15.719910  14.984430  14.609230   1.520520
